Series Name,Series Code,Country Name,Country Code,2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
"Population ages 15-64, female (% of female population)",SP.POP.1564.FE.ZS,Australia,AUS,66.7948198709321,66.9670015905063,67.098378196383,67.1591773177075,67.1416217534586,67.055943781283,66.8541261672526,66.6560910716622,66.4461494684282,66.2116242023008,65.9514952098517,65.6031463722003,65.2286686864419,64.8489184423535,64.4923378635396,64.1694611841213
"Population ages 15-64, female (% of female population)",SP.POP.1564.FE.ZS,Canada,CAN,68.2194239314714,68.3700149144499,68.4928862623737,68.5651265267231,68.5644302674881,68.4804935650031,68.2793970877128,68.0681668902312,67.8216299195391,67.5242050334233,67.176621318726,66.866115834236,66.5006780035449,66.1036833685027,65.7060193659637,65.3154798329867
"Population ages 15-64, female (% of female population)",SP.POP.1564.FE.ZS,Chad,TCD,48.3142400576174,48.2809777682531,48.3243319172187,48.4335219053316,48.5930520213957,48.7890053171483,48.9054137411269,49.0761961403197,49.2869706362909,49.5276757457146,49.7944969167111,49.9808689460427,50.202346313189,50.4580879989226,50.7468734191797,51.0644153942606
"Population ages 15-64, female (% of female population)",SP.POP.1564.FE.ZS,Germany,DEU,64.4786460189045,64.321881047511,64.1846276810238,64.0674305251008,63.9766104854997,63.9084146070294,63.8699391354592,63.8764382512463,63.8901388967052,63.8573777804235,63.7426200594834,63.6095607020148,63.4082616590893,63.1511125573373,62.865404980433,62.5676140648868
"Population ages 15-64, female (% of female population)",SP.POP.1564.FE.ZS,Kenya,KEN,54.1290024733821,54.3315024494969,54.4555191281495,54.5487836764348,54.6894826778816,54.9148273576563,55.142102753267,55.4655718997847,55.8571335109011,56.275281613299,56.7024115891073,57.1548491590599,57.6159221849674,58.0897080038375,58.5794121599897,59.0786127544115
"Population ages 15-64, female (% of female population)",SP.POP.1564.FE.ZS,Mexico,MEX,63.2406981847999,63.5825534585351,63.9541654661617,64.3368136761312,64.7002292761735,65.0255185693997,65.3523055292042,65.627581853349,65.8625978247927,66.079134800575,66.2871305574578,66.4532382959668,66.6295263505429,66.8011365230658,66.9461869409958,67.0554682769768
"Population ages 15-64, female (% of female population)",SP.POP.1564.FE.ZS,Switzerland,CHE,66.4173396859779,66.537537230422,66.6292253634836,66.6776408228297,66.6717513284104,66.6043508075076,66.5339142312507,66.4295039727792,66.279046243162,66.0959024649434,65.9050309431664,65.6680013201532,65.4550015061424,65.2518990645284,65.038677350082,64.7965934184367
"Population ages 15-64, female (% of female population)",SP.POP.1564.FE.ZS,United States,USA,65.907872119329,65.9292400655749,65.9812275964645,66.0281897238116,66.0258599811064,65.9586005699634,65.8658095614106,65.7524877074301,65.6100803118735,65.4406396868921,65.2460999099375,65.051278947516,64.8244160670525,64.576790382131,64.321850895079,64.0610980853932
"Population ages 15-64, female (% of female population)",SP.POP.1564.FE.ZS,"Venezuela, RB",VEN,63.4825215918481,63.7639349188095,64.0303032304512,64.2742849424474,64.4893989390889,64.6736470667822,64.8454649764046,64.9712912220553,65.0772492016335,65.2117974562277,65.4078731473929,65.3166288821241,65.2790703813557,65.2672763778101,65.1890823332079,64.9722223586986
"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,Australia,AUS,67.8354239678,68.0006256561364,68.1375745446173,68.2088189745751,68.2015574757115,68.1260544370204,67.8138852787897,67.5124870514283,67.208856989303,66.8930995704427,66.5666892096713,66.212004517192,65.8352718905045,65.4590546264674,65.1167754507876,64.8221992538562
"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,Canada,CAN,70.2104877104708,70.3066965449834,70.3777389057094,70.4021631237946,70.360996281621,70.2487302417782,70.0009851201339,69.7436888300849,69.4530960842057,69.1188972788032,68.7461550061917,68.4403058513992,68.0864703469766,67.7038662370697,67.3184120397739,66.9372349547394
"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,Chad,TCD,48.0010915242703,47.987214808107,48.0448346466533,48.168060319414,48.3465027446849,48.5679632291287,48.685317304909,48.865755336898,49.093092384723,49.3540210858195,49.6424886256709,49.8338501507107,50.0628618827771,50.3280663829133,50.6277854643201,50.9576630728387
"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,Germany,DEU,69.0555281731054,68.7866253673865,68.5318760503014,68.2947054451869,68.0918501723095,67.9283660535623,67.7742112291361,67.6891188867362,67.64017067382,67.5729768494404,67.4469384089965,67.2381360924679,66.9989107148227,66.7305955534403,66.4538184637416,66.1874394118724
"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,Kenya,KEN,53.6516511697705,53.8278885116428,53.9232831003195,53.989977552829,54.1130769715293,54.3337430989223,54.5538589603002,54.8873044258359,55.3020225721241,55.748991833789,56.2057678364893,56.6854874191594,57.1689131067871,57.6648807775898,58.1837062179092,58.7215605111764
"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,Mexico,MEX,61.8033230300446,62.1149055273648,62.4915717487547,62.899639494316,63.2919178854376,63.6431653158691,63.9757666497366,64.2564022819287,64.4983904245703,64.7290490796097,64.9624709101164,65.1621405420135,65.3833395414953,65.6119712215744,65.8259832121628,66.0152798683069
"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,Switzerland,CHE,69.5015763274336,69.5802789274178,69.6331924879327,69.6506638860518,69.6225104550673,69.5408525782602,69.3910142118233,69.2091731331856,68.9922488360025,68.7607457570816,68.5404398092733,68.2335354086393,67.9610074817443,67.7006770786997,67.4234584727581,67.1089944960556
"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,United States,USA,67.7302643015539,67.6963623081683,67.7169471222532,67.7533099857228,67.7515996953805,67.6894810469317,67.6039540796811,67.498364180454,67.3654210811618,67.2109241050275,67.0399868199102,66.8537256836091,66.6387612512319,66.4088716329403,66.17957827562,65.9531641577996
"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,"Venezuela, RB",VEN,63.2083293903807,63.4803179598347,63.7374056911178,63.974590718214,64.1873146936817,64.3750392889067,64.5381226857126,64.6546156937338,64.7535431589563,64.8889835532552,65.0997705242498,64.9590394300556,64.8884947443269,64.8606008094454,64.7746266561141,64.5500957745093
"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,Australia,AUS,50.0951629659287,50.0716592858918,50.0401002297773,50.0092887342209,49.9905888744036,49.9908439239065,50.0122770421264,50.0503166462415,50.0964484406563,50.1391905706398,50.1708743412044,50.1894718273433,50.197959138598,50.1996232411296,50.1995341861351,50.2012381940135
"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,Canada,CAN,50.4250440542598,50.4150905888848,50.4044557685291,50.3948210128144,50.3884108895213,50.3864843544046,50.3897373751692,50.3970917384501,50.4058089554683,50.4123054239784,50.4141265575823,50.4105660284427,50.4025621628782,50.3915299543153,50.3795163341899,50.3680248057894
"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,Chad,TCD,50.1665803342303,50.1556929334859,50.1450032820206,50.1348627886808,50.1259846116077,50.1185897012199,50.1128388948907,50.1083791405196,50.104720473225,50.1012473906877,50.0974525424225,50.093354753971,50.0890837911052,50.0848994170785,50.0810127020442,50.077679346937
"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,Germany,DEU,51.1370923468635,51.1063443883674,51.075498614407,51.0445613462583,51.0137662489108,50.9831943412078,50.9536138788803,50.9246883906906,50.8942335778805,50.859282775511,50.8181326341287,50.7696483565604,50.7155708743438,50.6603673700529,50.6099449446524,50.5682013421545
"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,Kenya,KEN,50.3834072215957,50.3788689002128,50.3719145493298,50.3637114449986,50.3556225083308,50.3485548795732,50.3428182740994,50.3382087675639,50.3343498392113,50.3307308172154,50.3269965150629,50.3231591283053,50.319449102177,50.3160203897178,50.3130855619094,50.3108033467668
"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,Mexico,MEX,51.0997125716447,51.1080129997953,51.1026554489723,51.0895438672027,51.0767972218211,51.0699139449979,51.0703185020177,51.0759011559205,51.0841907032734,51.0915483399765,51.0954978337905,51.0956729726833,51.0932755523227,51.0892808319391,51.0851387494541,51.0818744403914
"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,Switzerland,CHE,51.047934306761,51.0015673184668,50.9459351523275,50.8841471653689,50.8210630625071,50.7599369624087,50.7015566483723,50.6458786369541,50.5944227042071,50.5484338721299,50.5086132864878,50.4755955161836,50.4489996625983,50.4271246622237,50.4076129497992,50.3889368658443
"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,United States,USA,50.6538020129792,50.6438964558909,50.6367847142009,50.6307101023585,50.6233481370269,50.6131890528633,50.5996033795709,50.5834049276266,50.5662962856078,50.5506734728571,50.5382211684035,50.5293128025686,50.5233822743544,50.5200146539124,50.5184872077992,50.5182156443601
"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,"Venezuela, RB",VEN,49.9465297288995,49.9765848956749,50.0090631832138,50.0426167814699,50.0753058844473,50.1062414262308,50.1326317794322,50.1558011291712,50.1836067141497,50.226580438627,50.2915364814777,50.3849671415759,50.5040527193624,50.6332598022849,50.745854171029,50.819524430753
"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,Australia,AUS,49.9048370340713,49.9283407141082,49.9598997702227,49.9907112657791,50.0094111255964,50.0091560760935,49.9877229578736,49.9496833537585,49.9035515593437,49.8608094293602,49.8291256587956,49.8105281726567,49.802040861402,49.8003767588704,49.8004658138649,49.7987618059865
"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,Canada,CAN,49.5749559457402,49.5849094111152,49.5955442314709,49.6051789871856,49.6115891104787,49.6135156455953,49.6102626248308,49.6029082615499,49.5941910445317,49.5876945760216,49.5858734424177,49.5894339715573,49.5974378371218,49.6084700456847,49.6204836658101,49.6319751942105
"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,Chad,TCD,49.8334196657697,49.8443070665141,49.8549967179795,49.8651372113192,49.8740153883923,49.8814102987801,49.8871611051093,49.8916208594804,49.895279526775,49.8987526093123,49.9025474575775,49.906645246029,49.9109162088949,49.9151005829215,49.9189872979558,49.922320653063
"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,Germany,DEU,48.8629076531365,48.8936556116326,48.924501385593,48.9554386537417,48.9862337510892,49.0168056587922,49.0463861211197,49.0753116093094,49.1057664221195,49.140717224489,49.1818673658713,49.2303516434396,49.2844291256562,49.3396326299471,49.3900550553476,49.4317986578455
"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,Kenya,KEN,49.6165927784043,49.6211310997872,49.6280854506702,49.6362885550014,49.6443774916692,49.6514451204268,49.6571817259006,49.6617912324361,49.6656501607887,49.6692691827846,49.6730034849371,49.6768408716947,49.680550897823,49.6839796102822,49.6869144380906,49.6891966532332
"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,Mexico,MEX,48.9002874283553,48.8919870002047,48.8973445510277,48.9104561327973,48.9232027781789,48.9300860550021,48.9296814979823,48.9240988440795,48.9158092967266,48.9084516600235,48.9045021662095,48.9043270273168,48.9067244476773,48.9107191680609,48.9148612505459,48.9181255596086
"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,Switzerland,CHE,48.952065693239,48.9984326815332,49.0540648476725,49.1158528346311,49.1789369374929,49.2400630375913,49.2984433516277,49.3541213630459,49.4055772957929,49.45156612787,49.4913867135122,49.5244044838164,49.5510003374017,49.5728753377763,49.5923870502008,49.6110631341557
"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,United States,USA,49.3461979870208,49.3561035441091,49.3632152857991,49.3692898976415,49.3766518629731,49.3868109471367,49.4003966204291,49.4165950723734,49.4337037143922,49.4493265271429,49.4617788315964,49.4706871974314,49.4766177256456,49.4799853460876,49.4815127922008,49.4817843556399
"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,"Venezuela, RB",VEN,50.0534702711005,50.0234151043251,49.9909368167862,49.9573832185301,49.9246941155527,49.8937585737692,49.8673682205678,49.8441988708288,49.8163932858503,49.773419561373,49.7084635185223,49.6150328584241,49.4959472806376,49.3667401977151,49.254145828971,49.180475569247
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Australia,AUS,..,..,1.056,1.056,1.056,1.057,1.057,1.057,1.057,1.056,1.056,1.055,1.055,1.055,1.055,..
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Canada,CAN,..,..,1.053,1.053,1.053,1.054,1.054,1.054,1.054,1.054,1.053,1.053,1.053,1.054,1.054,..
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Chad,TCD,..,..,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,..
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Germany,DEU,..,..,1.054,1.054,1.054,1.053,1.053,1.053,1.053,1.053,1.052,1.052,1.052,1.053,1.054,..
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Kenya,KEN,..,..,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,..
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Mexico,MEX,..,..,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,..
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Switzerland,CHE,..,..,1.052,1.052,1.052,1.052,1.052,1.052,1.052,1.052,1.052,1.052,1.052,1.052,1.052,..
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,United States,USA,..,..,1.048,1.048,1.048,1.048,1.048,1.048,1.048,1.048,1.047,1.047,1.047,1.047,1.047,..
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,"Venezuela, RB",VEN,..,..,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,..
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,Australia,AUS,11.2,10.6,10.9,11.6,11.2,11.7,11.2,11.7,11.5,12.7,13.2,12.2,13.1,12.4,12.5,..
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,Canada,CAN,12.2,11.2,11.5,11.5,12,12.1,11.3,11.8,12.1,12.7,13,11.9,13,12,11.8,..
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,Chad,TCD,7.5,7.5,7.7,7.5,7.6,7.7,7.7,7.6,7.4,7.1,6.8,6.7,6.7,6.6,6.4,..
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,Germany,DEU,13.3,12.8,12.4,12.5,12.8,13.2,13.2,12.9,13.4,13.4,13.3,13,12.6,12.9,12.3,..
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,Kenya,KEN,6,6,6.3,6.2,6,6,5.9,5.9,5.9,5.7,5.5,5.4,5.6,6,6.1,..
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,Mexico,MEX,4.1,4,4.1,4.4,4.6,4.5,5.2,4.9,5.2,5.7,5.6,5.6,5.9,5.4,5.3,..
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,Switzerland,CHE,19,18.8,19.5,18.8,16,14.5,14.6,14.7,15.1,14.7,15,14.1,14.6,14.5,14.5,..
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,United States,USA,11.9,12.1,12.4,12.7,12.8,13.1,13.4,13.5,13.5,14,14.4,15.1,15.9,15.7,16.1,..
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,"Venezuela, RB",VEN,4.4,3.9,3.7,3.5,3.2,3.4,3.6,3.2,2.5,2.1,2.3,2.2,2.2,2.2,2.1,..
"Suicide mortality rate, female (per 100,000 female population)",SH.STA.SUIC.FE.P5,Australia,AUS,5.1,5.2,5.5,5.3,5.6,5.7,5.7,6.4,6.1,6.5,6.8,6.4,6.9,6.2,6.4,..
"Suicide mortality rate, female (per 100,000 female population)",SH.STA.SUIC.FE.P5,Canada,CAN,6.2,5.7,6.1,6.1,5.9,6.4,6.1,6.2,6.4,6.8,6.9,6.2,6.4,6.2,6.1,..
"Suicide mortality rate, female (per 100,000 female population)",SH.STA.SUIC.FE.P5,Chad,TCD,3.7,3.6,3.8,3.8,3.8,3.8,3.9,3.9,3.8,3.7,3.5,3.5,3.6,3.4,3.3,..
"Suicide mortality rate, female (per 100,000 female population)",SH.STA.SUIC.FE.P5,Germany,DEU,7,6.6,6.3,6.4,6.4,6.8,6.7,7,7.2,6.9,7.3,6.8,6.6,6.8,6.2,..
"Suicide mortality rate, female (per 100,000 female population)",SH.STA.SUIC.FE.P5,Kenya,KEN,3,3,3.4,3.4,3.3,3.4,3.1,3,3.2,3.1,2.9,2.8,2.8,3.1,3.2,..
"Suicide mortality rate, female (per 100,000 female population)",SH.STA.SUIC.FE.P5,Mexico,MEX,1.4,1.3,1.5,1.7,1.8,1.7,2,1.9,2,2.3,2.3,2.1,2.2,2.2,2.2,..
"Suicide mortality rate, female (per 100,000 female population)",SH.STA.SUIC.FE.P5,Switzerland,CHE,12.6,13.4,13.5,13.4,9.3,9.2,9.2,9.3,9.3,9.7,9.5,8.4,8.9,9,9,..
"Suicide mortality rate, female (per 100,000 female population)",SH.STA.SUIC.FE.P5,United States,USA,5.2,5.4,5.5,5.6,5.7,5.8,6,6.1,6.2,6.5,6.8,7,7.1,7.2,7.5,..
"Suicide mortality rate, female (per 100,000 female population)",SH.STA.SUIC.FE.P5,"Venezuela, RB",VEN,1.4,1.2,1.2,1.1,1.1,1,0.9,0.9,0.8,0.7,0.8,0.8,0.7,0.7,0.7,..
"Suicide mortality rate, male (per 100,000 male population)",SH.STA.SUIC.MA.P5,Australia,AUS,17.3,16.1,16.2,17.9,16.9,17.7,16.8,17.1,17,18.9,19.7,18,19.5,18.7,18.6,..
"Suicide mortality rate, male (per 100,000 male population)",SH.STA.SUIC.MA.P5,Canada,CAN,18.2,16.9,17,17.1,18.1,17.8,16.5,17.5,17.9,18.7,19.2,17.6,19.8,17.9,17.6,..
"Suicide mortality rate, male (per 100,000 male population)",SH.STA.SUIC.MA.P5,Chad,TCD,11.4,11.3,11.6,11.3,11.4,11.6,11.5,11.2,10.9,10.5,10,9.8,9.9,9.8,9.6,..
"Suicide mortality rate, male (per 100,000 male population)",SH.STA.SUIC.MA.P5,Germany,DEU,19.9,19.2,18.7,19,19.4,20,20,18.9,19.9,20.1,19.5,19.4,18.8,19.2,18.6,..
"Suicide mortality rate, male (per 100,000 male population)",SH.STA.SUIC.MA.P5,Kenya,KEN,9.2,9.1,9.3,9.1,8.7,8.6,8.7,8.8,8.7,8.3,8,8.1,8.4,9,9.1,..
"Suicide mortality rate, male (per 100,000 male population)",SH.STA.SUIC.MA.P5,Mexico,MEX,6.9,6.8,6.7,7.1,7.5,7.5,8.6,7.9,8.5,9.2,9,9.2,9.8,8.7,8.5,..
"Suicide mortality rate, male (per 100,000 male population)",SH.STA.SUIC.MA.P5,Switzerland,CHE,25.7,24.5,25.8,24.3,22.9,19.9,20.2,20.3,21,19.8,20.5,19.8,20.5,20.1,20.2,..
"Suicide mortality rate, male (per 100,000 male population)",SH.STA.SUIC.MA.P5,United States,USA,18.7,19.1,19.5,20,20,20.5,20.9,21.1,21,21.6,22.2,23.5,24.9,24.3,25,..
"Suicide mortality rate, male (per 100,000 male population)",SH.STA.SUIC.MA.P5,"Venezuela, RB",VEN,7.3,6.7,6.2,5.8,5.3,5.8,6.3,5.5,4.1,3.6,3.8,3.6,3.6,3.6,3.5,..
Population growth (annual %),SP.POP.GROW,Australia,AUS,1.31978955436191,1.47522794532757,0.624678435014185,2.00402174031569,2.0610451296841,1.55548958906995,1.38952731561803,1.74582000067359,1.721151439989,1.49156648912847,1.43921665259925,1.56194049810399,1.68452310845434,1.53610551570388,1.52165367749095,1.25869817155796
Population growth (annual %),SP.POP.GROW,Canada,CAN,0.944466927450734,1.01033450270045,0.971135141368055,1.08290711607014,1.14175809912162,1.11186407517168,0.978697786570341,1.08581726304756,1.05659125917789,1.00533757867378,0.746339477969813,1.13234865466606,1.19968215419992,1.412548033188,1.41501469953534,1.08959148655862
Population growth (annual %),SP.POP.GROW,Chad,TCD,3.64986168707305,3.50815725715737,3.39310016650649,3.32331568496484,3.31157110166538,3.33466929345193,3.3635382470264,3.37076756399417,3.35106893405564,3.29689942062191,3.22199984419079,3.14393299725849,3.07750673636919,3.02350454795029,2.98613014725798,2.95935371013085
Population growth (annual %),SP.POP.GROW,Germany,DEU,-0.0567782618352031,-0.112797497644931,-0.133718572600486,-0.190142844695674,-0.253383410163402,-0.153198446937304,-1.8537146287573,0.187727800567293,0.272900214681538,0.416877359168292,0.865702643950251,0.807218538573871,0.373724559895838,0.300526701992065,0.22551987421288,0.177430343551393
Population growth (annual %),SP.POP.GROW,Kenya,KEN,2.73924614871763,2.75791743051646,2.76854922629633,2.767256335538,2.7508537992605,2.7225900011839,2.69374364646689,2.66280780440883,2.61860447776138,2.55940314494339,2.49176754837837,2.42082093780373,2.3564774490698,2.30574364203494,2.27274637907931,2.25187943057208
Population growth (annual %),SP.POP.GROW,Mexico,MEX,1.4158169793862,1.4562132376675,1.48606353186843,1.49536909755127,1.47675580253545,1.43814066910139,1.39478996981758,1.35529442643505,1.31555760676608,1.27768636604222,1.24116450246976,1.20325950587092,1.16396694963579,1.12641479134149,1.09136688717461,1.05824003448927
Population growth (annual %),SP.POP.GROW,Switzerland,CHE,0.640601540243491,0.627558473346134,0.893690977823134,1.27061807385776,1.24948463127384,1.0415580576588,1.11187894263206,1.06181932886789,1.14987975781229,1.22010397343287,1.13833715247736,1.09203117387253,0.933155888738653,0.736633975172522,0.713313668444329,0.715961342750833
Population growth (annual %),SP.POP.GROW,United States,USA,0.921713167161207,0.964253917136075,0.951055242772428,0.945865287282592,0.876651298802912,0.829616674709795,0.726786704810745,0.733599941250847,0.692860276624581,0.733361519937424,0.73621730882542,0.724676067451429,0.63264399508256,0.526435395564053,0.455381285963537,0.350911063312921
Population growth (annual %),SP.POP.GROW,"Venezuela, RB",VEN,1.662670341037,1.56806644293271,1.46925832566183,1.41475301196182,1.41983866933407,1.44831682023004,1.56273221245691,1.62394832481717,1.42107799589325,0.875663915804975,0.129244522754409,-0.769455375977454,-1.51476569807441,-1.76833073456765,-1.29363805789461,-0.280539304004186
Rural population (% of total population),SP.RUR.TOTL.ZS,Australia,AUS,15.418,15.3,15.178,15.057,14.937,14.818,14.7,14.598,14.498,14.398,14.299,14.2,14.096,13.988,13.876,13.759
Rural population (% of total population),SP.RUR.TOTL.ZS,Canada,CAN,19.878,19.787,19.604,19.422,19.242,19.063,18.904,18.863,18.822,18.782,18.741,18.7,18.65,18.589,18.518,18.438
Rural population (% of total population),SP.RUR.TOTL.ZS,Chad,TCD,78.199,78.166,78.132,78.099,78.066,78.015,77.946,77.858,77.752,77.628,77.485,77.323,77.142,76.941,76.721,76.48
Rural population (% of total population),SP.RUR.TOTL.ZS,Germany,DEU,24.02,23.821,23.622,23.425,23.229,23.034,22.84,22.83,22.82,22.81,22.8,22.776,22.739,22.688,22.624,22.547
Rural population (% of total population),SP.RUR.TOTL.ZS,Kenya,KEN,78.325,77.955,77.58,77.2,76.817,76.429,76.031,75.624,75.206,74.779,74.342,73.895,73.438,72.97,72.493,72.005
Rural population (% of total population),SP.RUR.TOTL.ZS,Mexico,MEX,23.692,23.384,23.08,22.778,22.48,22.185,21.889,21.595,21.301,21.007,20.715,20.423,20.133,19.844,19.556,19.269
Rural population (% of total population),SP.RUR.TOTL.ZS,Switzerland,CHE,26.522,26.496,26.47,26.444,26.419,26.393,26.369,26.347,26.326,26.304,26.282,26.261,26.239,26.203,26.151,26.085
Rural population (% of total population),SP.RUR.TOTL.ZS,United States,USA,20.072,19.901,19.731,19.562,19.394,19.228,19.056,18.881,18.701,18.517,18.329,18.138,17.942,17.744,17.541,17.336
Rural population (% of total population),SP.RUR.TOTL.ZS,"Venezuela, RB",VEN,12.046,12.02,11.994,11.969,11.943,11.917,11.892,11.877,11.867,11.856,11.846,11.835,11.817,11.792,11.76,11.721
Rural population growth (annual %),SP.RUR.TOTL.ZG,Australia,AUS,0.550923764293113,0.706962850499227,-0.175916829079821,1.20362325009444,1.26087513592047,0.755635553247212,0.590016537588383,1.04950290202891,1.03377142785345,0.799422656982681,0.74925064728382,0.867186152709259,0.949422218240633,0.766974495363977,0.717762399579264,0.411935262129995
Rural population growth (annual %),SP.RUR.TOTL.ZG,Canada,CAN,0.557844254173616,0.551491248878675,0.0419781487099549,0.150191983656897,0.210657043137183,0.177253215195272,0.141129967876975,0.868694356405575,0.838999350897815,0.792587517646634,0.527807559356073,0.913336125759693,0.931952478221833,1.08492803121353,1.0323383832027,0.656644458992974
Rural population growth (annual %),SP.RUR.TOTL.ZG,Chad,TCD,3.6076774013419,3.46594465671459,3.34959354294359,3.28106833962895,3.26930506430737,3.26931998805434,3.27505669775765,3.25780566058341,3.21483122130194,3.13729218367291,3.0376183320359,2.93464194796458,2.84314967140534,2.76260465167913,2.69978384788792,2.64473715989963
Rural population growth (annual %),SP.RUR.TOTL.ZG,Germany,DEU,-0.89009829883984,-0.94472587678598,-0.972624936417963,-1.02760728004144,-1.09361469759633,-0.996210590149904,-2.69951501551236,0.143933886234076,0.229090401386349,0.37304552347498,0.821852310020411,0.701902385917319,0.211141645524424,0.0759898177879571,-0.0569656713221133,-0.163499076661776
Rural population growth (annual %),SP.RUR.TOTL.ZG,Kenya,KEN,2.2743216402576,2.28440477799814,2.28634425691888,2.27623564187238,2.25350339285706,2.21621261214979,2.17163836617283,2.1260633537786,2.06433761646761,1.99001005648126,1.9056655877913,1.81773065448373,1.73611106189142,1.66643180075648,1.61690829557954,1.5764358420675
Rural population growth (annual %),SP.RUR.TOTL.ZG,Mexico,MEX,0.11167801180592,0.147672580663442,0.17750313761612,0.17824244769517,0.159842847415204,0.117173388078255,0.0515758490797851,0.00305232375938382,-0.0552207900612247,-0.112142908580838,-0.158599751358101,-0.216377556093139,-0.266178940038251,-0.319440697492789,-0.370590771968483,-0.42021464078884
Rural population growth (annual %),SP.RUR.TOTL.ZG,Switzerland,CHE,0.542617877771767,0.529452634439243,0.795538994155612,1.17232012983311,1.15492334546402,0.943070244807478,1.02090466534654,0.978365695661943,1.0701302679908,1.13650134932211,1.05466095282599,1.0120979023208,0.849346228001966,0.599369518022587,0.514628172017694,0.463268729125871
Rural population growth (annual %),SP.RUR.TOTL.ZG,United States,USA,0.0733898148736528,0.108670280303657,0.0931570901609545,0.0856572616332229,0.0141332145804876,-0.0300018427486857,-0.17176717755585,-0.188989154899031,-0.265051290084759,-0.255415159548918,-0.284256234098651,-0.322855438046257,-0.453841679756109,-0.58325455730801,-0.695262032744607,-0.824661438105005
Rural population growth (annual %),SP.RUR.TOTL.ZG,"Venezuela, RB",VEN,1.44704796808264,1.35200910871455,1.25270479374734,1.20610196283395,1.20239279833811,1.2303678533934,1.35272837263047,1.49771720838627,1.33686598229231,0.782922630110974,0.0448536985436169,-0.862359544649664,-1.66696546823538,-1.98010788691339,-1.56539677496373,-0.612704823763236
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Australia,AUS,84.582,84.7,84.822,84.943,85.063,85.182,85.3,85.402,85.502,85.602,85.701,85.8,85.904,86.012,86.124,86.241
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Canada,CAN,80.122,80.213,80.396,80.578,80.758,80.937,81.096,81.137,81.178,81.218,81.259,81.3,81.35,81.411,81.482,81.562
